sample	total	protocol	CHR13	post.t13	BF.13	factor.13	CHR18	post.t18	BF.18	factor.18	CHR21	post.t21	BF.21	factor.21	post.13	post.18	post.21
Individual_3081	255462	Protocol_7	0.03717578348247489	2.355267417795653e-52	-118.87777056146457	1.044566179714104	0.02894755384362449	1.3878525560597195e-111	-255.2591876935197	1.0191887719175765	0.012874713264595126	1.6527229605617762e-97	-222.8483298135959	0.9827124490493032	1	1	1
Individual_3082	1998	Protocol_7	0.031031031031031032	1.1092330140817396e-9	-20.61959703765321	0.871910757494976	0.03053053053053053	4.392117605558199e-6	-12.335694684766484	1.0749223953600717	0.011511511511511512	3.202437942609854e-5	-10.348981063272527	0.8786607854674013	0.9999999988907669	0.9999956078823946	0.9999679756205737
Individual_3083	833018	Protocol_7	0.037585022172390035	4.502745907182123e-54	-122.83490760940346	1.0560649796013313	0.02913862605609963	5.86538453623939e-141	-322.89543006762807	1.0259160641313536	0.013126967244405282	4.952926039843469e-157	-359.9058810789664	1.0019667129064538	1	1	1
Individual_3084	166113	Protocol_7	0.037817630167416155	7.290076100745104e-46	-103.93240029270034	1.062600805399056	0.02901037245730316	5.610471330556257e-94	-214.7183640092929	1.021400496820986	0.013262056551865296	3.072342211192644e-65	-148.5455908386591	1.0122779284998504	1	1	1
Individual_3085	35235	Protocol_7	0.036838370937987794	6.613237136549601e-33	-74.09623480160532	1.0350855528229814	0.029147154817652902	2.174480210845647e-37	-84.4188587883194	1.0262163457392717	0.013026819923371647	1.0492553756916138e-21	-48.306206206290675	0.9943225800161836	1	1	1
Individual_3086	881961	Protocol_7	0.037282827698730446	3.6699678268557475e-56	-127.64458231216283	1.0475739110262703	0.029110130720065852	1.19074359180787e-142	-326.79250522611375	1.0249127970955783	0.013251152828753198	2.6582962884198726e-153	-351.31783380357393	1.0114456595224348	1	1	1
Individual_3087	1320	Protocol_7	0.03484848484848485	4.2159090837890517e-7	-14.679229982926945	0.9791736791281557	0.02878787878787879	7.0434010906198084e-6	-11.863412351565191	1.0135669143730512	0.01818181818181818	0.004277026987693374	-5.450210940167176	1.387797825584085	0.9999995784090916	0.9999929565989094	0.9957229730123065
Individual_3088	614426	Protocol_7	0.0373698378649341	9.488153527450439e-55	-124.39213609132436	1.050018725052866	0.029243554146471666	2.3849311993130706e-132	-303.072061998538	1.0296103842850923	0.01306259826244332	2.2093610461499925e-143	-328.4769649438111	0.9970535005803509	1	1	1
Individual_3089	3697	Protocol_7	0.03381119826886665	7.1980327895649285e-12	-25.657213350903266	0.9500279724814814	0.027048958615093318	6.632820773610877e-10	-21.13382075951026	0.9523428149227877	0.011631052204490127	1.565974236506502e-6	-13.367000846339375	0.8877851927255509	0.9999999999928018	0.9999999993367181	0.9999984340257635
Individual_3090	2932	Protocol_7	0.034106412005457026	2.5291629788005195e-10	-22.097962520105984	0.9583228961156989	0.02660300136425648	5.43739834385652e-9	-19.02996513065168	0.9366415012552	0.013642564802182811	7.121219897865206e-5	-9.549775205517813	1.0413216972322603	0.9999999997470836	0.9999999945626015	0.9999287878010215
Individual_3091	278364	Protocol_7	0.03723541837306548	1.784347212321143e-52	-119.15537219472914	1.0462418024987925	0.028649538014973202	7.299239995329285e-120	-274.32244092677985	1.0086961966880463	0.01295785374545559	4.918765766236602e-100	-228.66545166089213	0.9890584688698923	1	1	1
Individual_3092	9016	Protocol_7	0.03992901508429459	4.622489288267704e-12	-26.10008774895029	1.1219265564641112	0.032830523513753325	1.1978215581543685e-8	-18.240176193162686	1.1559008102082804	0.013087843833185448	2.1555812394659263e-8	-17.652620318518327	0.9989804667303364	0.9999999999953779	0.9999999880217844	0.9999999784441875
Individual_3093	630381	Protocol_7	0.03781046700328849	5.3255852110252216e-52	-118.06190223134924	1.0623995346177415	0.029022131060422188	1.3562502237950158e-137	-315.1494340368675	1.0218144950585257	0.013065114589430837	9.579690966169408e-145	-331.6151931509028	0.9972455690020463	1	1	1
Individual_3094	68383	Protocol_7	0.039015544799145985	1.645638283455339e-32	-73.18459465259163	1.0962598434413757	0.029364023222145853	3.821971506729494e-56	-127.60399881694443	1.033851873218965	0.013234283374522907	3.1861920819612596e-34	-77.1290666627481	1.0101580329679574	1	1	1
Individual_3096	55643	Protocol_7	0.03738116205093183	4.9936523509961335e-37	-83.587480864682007	1.0503369123403403	0.03008464676599033	3.678244280441729e-44	-100.01130855111055	1.0592236690063837	0.013586614668511762	4.70926801207726e-26	-58.31767993334304	1.0370510861705202	1	1	1
Individual_3098	70109	Protocol_7	0.03789813005462922	1.4736655075007293e-37	-84.80789560119025	1.0648626934287517	0.029596770742700652	4.955211438373802e-55	-125.04174027608073	1.0420464744250821	0.01249482947981001	5.485730305265763e-43	-97.30900876797912	0.9537163450718342	1	1	1
Individual_3100	3416	Protocol_7	0.04069086651053864	2.150013978447809e-7	-15.35262109223483	1.1433330786480118	0.03044496487119438	2.0497817585048704e-7	-15.400362117762914	1.0719097898830001	0.015515222482435597	5.941264648524658e-4	-7.4278240544424765	1.1842595613517588	0.999999784998602	0.9999997950218243	0.9994058735351475
Individual_3103	14525	Protocol_7	0.035387263339070565	5.722614702987529e-24	-53.51761641500413	0.9943122918728893	0.03132530120481928	1.2172520112729893e-14	-32.03959543352843	1.1029047717591351	0.013356282271944922	1.449696292317109e-10	-22.654496848875876	1.0194700722190835	1	0.9999999999999876	0.9999999998550302
Individual_3104	605566	Protocol_7	0.03693899591456588	1.6512955819948338e-57	-130.74579011964832	1.0379129161633545	0.028969592084099834	9.501669586355288e-138	-315.5052753040812	1.019964696797676	0.013098489677425747	7.556141380980126e-141	-322.64213745160833	0.999793052102187	1	1	1
Individual_3107	3634	Protocol_7	0.040451293340671435	1.0610575664296067e-7	-16.058829429925726	1.1366015451773546	0.025591634562465604	9.284394431662105e-11	-23.100101050232613	0.9010331837357397	0.015960374243258118	0.001086016343841303	-6.82415240151911	1.218237496866602	0.9999998938942433	0.999999999907156	0.9989139836561585
Individual_3108	95198	Protocol_7	0.03718565516082271	3.3218211896624583e-44	-100.11323090810562	1.0448435544019572	0.028603542091220405	6.874648059855962e-76	-173.06862661659883	1.0070767669671081	0.013162041219353347	4.389853590569229e-45	-102.13703330886872	1.0046438701456673	1	1	1
Individual_3112	1392142	Protocol_7	0.036839632738614306	6.845291959860746e-60	-136.23154446880088	1.0351210069314503	0.02904445092526481	3.183478523057014e-151	-346.53237456797916	1.0226003354014161	0.013019505194154044	2.5462231308293527e-188	-431.95138634682536	0.9937642549245227	1	1	1
Individual_3113	88499	Protocol_3	0.033107718731285096	2.6394135099889884e-22	-49.68631530869813	0.9302615852195958	0.0273223426253404	1.6911262413418125e-42	-96.18317918377565	0.9619681502851742	0.012463417665736337	6.188703020641092e-50	-113.30652911312771	0.9513187164720339	1	1	1
Individual_3114	110294	Protocol_7	0.03748163998041598	3.254165036202816e-44	-100.13380836627927	1.0531601439474516	0.02910403104429978	1.9980340248968005e-76	-174.30430335798823	1.0246980390166505	0.013155747366130524	1.993773474817777e-50	-114.43922558801731	1.0041634673757223	1	1	1
Individual_3115	57149	Protocol_7	0.0365535704911722	8.051696939702181e-41	-92.32010594357759	1.0270832220892856	0.028294458345727833	3.675790071567508e-58	-132.24816729863537	0.9961945112611518	0.012843619310924075	2.4460661735143654e-33	-75.09082697813736	0.9803390823781609	1	1	1
Individual_3118	3974	Protocol_1	0.03447408152994464	3.493489386625148e-11	-24.077534961928695	0.9686536844573186	0.026673376950176145	2.868268793022415e-10	-21.97214228989137	0.9391192928977652	0.01182687468545546	1.2398617593805516e-6	-13.600509429070167	0.9027321034561803	0.9999999999650653	0.999999999713173	0.9999987601382404
Individual_3121	1977	Protocol_1	0.03490136570561457	4.6846697556238875e-8	-16.876385273627893	0.9806595268961802	0.03136064744562468	1.1195827683821051e-5	-11.399958181409009	1.1041492462302067	0.010116337885685382	1.046245471862297e-5	-11.467706987617726	0.7721687446345441	0.9999999531533026	0.9999888041723163	0.9999895375452815
Individual_3122	1404	Protocol_7	0.03418803418803419	2.0165855698560454e-7	-15.416689680028203	0.9606163184311896	0.03561253561253561	2.968780184973086e-4	-8.121892293561675	1.2538502089635137	0.01566951566951567	0.0010833437197130676	-6.82661905296643	1.196036587576028	0.9999997983414429	0.9997031219815028	0.998916656280287
Individual_3123	200266	Protocol_7	0.036841001468047495	9.219663371883046e-53	-119.8156714024242	1.0351594655284495	0.029061348406619197	1.4000473057493567e-100	-229.92200327353325	1.0231952638490187	0.013317288006950756	1.5729893846263908e-72	-165.33314882000718	1.01649368362978	1	1	1
Individual_3125	23942	Protocol_5	0.03345585164146688	3.631500007114971e-24	-53.97239644383377	0.940043433238825	0.027232478489683402	1.1077312473803624e-28	-64.3700686014457	0.9588042035643406	0.012780887143931167	2.1609885848598775e-17	-38.373380785729545	0.9755508063060794	1	1	1
Individual_3126	53956	Protocol_7	0.03523241159463266	1.3911442905848605e-45	-103.28620254562135	0.9899612633280351	0.027911631699903624	8.619165997556625e-59	-133.69853215867747	0.9827159071233851	0.013640744310178664	5.521178187358332e-25	-55.85603604759833	1.0411827411157937	1	1	1
Individual_3127	35586	Protocol_5	0.035379081661327486	9.907386704924618e-23	-50.666176528129895	0.9940824028681889	0.02765132355420671	2.1161972176024262e-35	-79.84085754211296	0.9735509482889995	0.012954532681391559	1.443728873496876e-22	-50.28964278376386	0.9888049757681245	1	1	1
Individual_3128	19936	Protocol_7	0.035864767255216694	2.00642673178828e-27	-61.473442116211814	1.0077292099513588	0.028340690208667738	1.8542339966088014e-27	-61.5523258398965	0.9978222479558556	0.013593499197431781	3.031000725909559e-12	-26.52212827835481	1.0375765745551158	1	1	0.9999999999969691
Individual_3129	4552	Protocol_5	0.03427065026362039	5.652044095321731e-10	-21.293833662863353	0.9629376671795953	0.02899824253075571	2.408557079086035e-8	-17.54165287404098	1.0209734249858966	0.012741652021089631	2.37587348102196e-6	-12.950143030733466	0.972556033306949	0.9999999994347957	0.9999999759144295	0.9999976241265192
Individual_3130	1062196	Protocol_7	0.03325374977876023	1.1970695683105326e-85	-195.53985636071755	0.9343647695802605	0.027212491856493527	2.969142390378039e-191	-438.70547960819505	0.9581005119071596	0.013006074208526487	2.4748229145884897e-176	-404.3488075231524	0.9927390828288071	1	1	1
Individual_3131	13544	Protocol_7	0.04060838747784997	1.3879941100955373e-13	-29.605746590293865	1.141015580534684	0.030124040165386886	1.1083635141221907e-16	-36.738476872048835	1.0606106362979733	0.012477849970466628	3.5325657535868895e-12	-26.368996666625915	0.9524203181337916	0.9999999999998614	1	0.9999999999964673
Individual_3132	879152	Protocol_7	0.03636117531439387	2.4259909525961532e-62	-141.87403568446624	1.0216772971570645	0.028601425009554662	4.6799539185112225e-154	-353.0548160576739	1.0070022285147533	0.013286667151982819	3.0576078443422214e-151	-346.5727161820776	1.0141564280529685	1	1	1
Individual_3133	38078	Protocol_7	0.036241399233153004	4.1712246801705576e-36	-81.4648536668026	1.0183118255547814	0.028914333736015548	9.686139442226082e-41	-92.13529287261312	1.0180191545861839	0.012605704081096696	1.0347297650718543e-25	-57.53048702877438	0.9621792792536332	1	1	1
Individual_3135	290601	Protocol_7	0.03553325693992794	2.0173185607521138e-63	-144.3610916742198	0.9984144240574654	0.02836191203746718	1.4001870181374021e-126	-289.7891159051663	0.9985694285207072	0.01322775902354087	5.987810099247034e-94	-214.6532729889384	1.0096600365621153	1	1	1
Individual_3138	1866	Protocol_7	0.03697749196141479	2.160006638347232e-7	-15.34798413995738	1.0389945791392003	0.027331189710610933	4.862790035749431e-7	-14.536482810058576	0.9622796394707763	0.013933547695605574	2.6288931203562605e-4	-8.243514557286995	1.0635320957048455	0.9999997839993362	0.9999995137209964	0.9997371106879644
Individual_3139	61498	Protocol_7	0.03556213210185697	3.297123445373682e-46	-104.7258638726105	0.9992257591460467	0.02896029139158997	1.0074459444133052e-55	-126.63476175446098	1.0196372369567404	0.013415070408793781	8.940568123786202e-30	-66.88695365413312	1.0239573048859778	1	1	1
Individual_3140	431861	Protocol_7	0.035411857055858253	1.9072718275458576e-66	-151.32494227917212	0.9950033267989453	0.02857400876670966	1.737489194080574e-136	-312.59913156798694	1.0060369543148422	0.013006499776548473	8.743626996049179e-125	-285.6548115325657	0.9927715659594623	1	1	1
Individual_3141	94083	Protocol_7	0.03563874451282378	6.906732235889394e-52	-117.80192821339894	1.0013784167619921	0.028145361011022184	3.3379586042087044e-80	-183.00144801573637	0.9909450753234653	0.013307398786178162	1.1670761716963837e-42	-96.55407228319908	1.015738850480109	1	1	1
Individual_3142	1314139	Protocol_7	0.0363629722578814	4.387151854778009e-63	-143.58418062231956	1.021727787724259	0.028928446686385535	3.4773491913654983e-153	-351.04924895118285	1.0185160449498194	0.013062545134114428	4.512861169758066e-183	-419.8661406598347	0.9970494453544887	1	1	1
Individual_3144	3934	Protocol_5	0.03304524656837824	4.06710589090072e-10	-21.622919266335675	0.9285062406798673	0.029740721911540417	2.6876424180116147e-7	-15.129430997395819	1.0471147235689804	0.011692933401118455	1.0376644393416576e-6	-13.77853706398471	0.8925085151824442	0.9999999995932893	0.9999997312357581	0.9999989623355608
Individual_3145	4139	Protocol_5	0.03599903358299106	2.075993255072366e-8	-17.69024100689582	1.0115018288965285	0.029958927277120077	2.714151852495134e-7	-15.11961586814991	1.0547973229268512	0.015462672143029717	4.1675690181133373e-4	-7.7825906316664035	1.1802484527798935	0.9999999792400673	0.9999997285848146	0.9995832430981887
Individual_3146	8073	Protocol_5	0.03505512201164375	2.7465227691685466e-12	-26.62068545191075	0.9849797757827051	0.026260374086461043	4.969479339152764e-15	-32.93546132102379	0.9245782410443997	0.014245014245014245	2.5122445989228895e-6	-12.89433142966825	1.08730598870548	0.9999999999972538	0.9999999999999951	0.999997487755401
Individual_3147	5062	Protocol_7	0.03536151718688266	6.198067170578195e-13	-28.109368712154964	0.9935888757854802	0.031015408929276966	2.2020931726639125e-8	-17.631272371781368	1.0919940492351221	0.014223627024891347	2.7493492901788154e-5	-10.501533709173396	1.0856735261384782	0.99999999999938	0.999999977979068	0.9999725065070983
Individual_3148	1158	Protocol_3	0.024179620034542316	5.273368382667698e-8	-16.758011371045786	0.6793996241754268	0.02158894645941278	8.685729527193575e-7	-13.956413387694145	0.760106085226586	0.018134715025906734	0.0034459716594233557	-5.667097442410318	1.3842024944297222	0.9999999472663165	0.9999991314270471	0.9965540283405766
Individual_3149	6036	Protocol_5	0.031312127236580514	3.636801691412908e-14	-30.94508666271783	0.8798090063563987	0.030815109343936383	9.839515623254967e-8	-16.134274160983612	1.0849418786267986	0.01143141153081511	1.2090499162281515e-8	-18.23084587387873	0.8725468436202126	0.9999999999999636	0.9999999016048435	0.9999999879095008
Individual_3150	3792	Protocol_5	0.034282700421940926	3.5459333668803614e-9	-19.457464416990906	0.9632762528572251	0.025580168776371308	5.721011541695241e-10	-21.281705296657808	0.9006294950333491	0.012130801687763712	2.652508244489191e-6	-12.840002205755605	0.9259305112678626	0.9999999964540667	0.999999999427899	0.9999973474917556
Individual_3151	2993	Protocol_7	0.031072502505846977	5.127454278142465e-12	-25.996411821987085	0.8730760241271109	0.02505846976277982	6.417812156709944e-10	-21.1667736552366	0.8822614567581556	0.014700968927497494	2.445235068731856e-4	-8.315954557632518	1.1221084991358123	0.9999999999948725	0.9999999993582187	0.999755476493127
Individual_3152	19323	Protocol_3	0.0335869171453708	7.076078598512731e-16	-34.88464160390846	0.9437261153474552	0.03094757542824613	6.810399210248441e-12	-25.712570376296615	1.089605759606784	0.01319670858562335	1.6776679464684457e-13	-29.416201506950323	1.0072899913997202	0.9999999999999991	0.9999999999931894	0.9999999999998321
Individual_3153	1177	Protocol_5	0.038232795242141036	2.5377889741445326e-5	-10.581606867438285	1.0742661250085412	0.02463891248937978	2.927739320886456e-6	-12.74127706783688	0.8674896365022672	0.011045029736618521	1.1803462768796385e-4	-9.044414479971033	0.8430547538594909	0.9999746221102587	0.9999970722606791	0.9998819653723121
